session_id,offer_percentage,customer_total_orders,customer_total_spent,product_stock,product_days_listed,product_total_sales,active_negotiations,customer_success_rate,customer_avg_discount,round_number,category_id,original_price,min_price_percentage,decision
132,94,2,76242.4,39,163,21,1,0.4,15,1,3,3904.49,81,0
132,82,2,76242.4,39,163,21,1,0.4,15,2,3,3904.49,81,0
132,56,2,76242.4,39,163,21,1,0.4,15,3,3,3904.49,81,0
132,75,2,76242.4,39,163,21,1,0.4,15,4,3,3904.49,81,0
133,77,1,27677.63,134,210,12,1,0.4,22.5,1,5,8162.47,81,0
133,83,1,27677.63,134,210,12,1,0.4,22.5,2,5,8162.47,81,0
133,89,1,27677.63,134,210,12,1,0.4,22.5,3,5,8162.47,81,0
133,88,1,27677.63,134,210,12,1,0.4,22.5,4,5,8162.47,81,0
134,96,2,73486.92,174,156,28,0,0.2,13,1,5,3170.29,72,0
135,88,4,179102.06,129,227,24,1,0.5,21.5,1,4,1503.5,80,0
135,79,4,179102.06,129,227,24,1,0.5,21.5,2,4,1503.5,80,0
135,65,4,179102.06,129,227,24,1,0.5,21.5,3,4,1503.5,80,1
136,83,1,33392.84,52,432,13,1,0.7143,18.2,1,5,3284.27,63,0
136,91,1,33392.84,52,432,13,1,0.7143,18.2,2,5,3284.27,63,0
136,61,1,33392.84,52,432,13,1,0.7143,18.2,3,5,3284.27,63,0
136,97,1,33392.84,52,432,13,1,0.7143,18.2,4,5,3284.27,63,1
137,79,2,36448.44,67,304,20,3,0,0,1,1,25680.86,66,0
138,88,4,184550.13,29,230,20,6,0,0,1,3,6179.74,65,0
138,63,4,184550.13,29,230,20,6,0,0,2,3,6179.74,65,0
138,82,4,184550.13,29,230,20,6,0,0,3,3,6179.74,65,0
139,90,4,122893.36,27,475,17,0,0.2857,14,1,4,715.17,61,0
139,61,4,122893.36,27,475,17,0,0.2857,14,2,4,715.17,61,0
139,68,4,122893.36,27,475,17,0,0.2857,14,3,4,715.17,61,0
139,65,4,122893.36,27,475,17,0,0.2857,14,4,4,715.17,61,0
140,62,4,149967.4,29,572,28,0,0.3333,13.5,1,4,123.12,73,0
140,59,4,149967.4,29,572,28,0,0.3333,13.5,2,4,123.12,73,-1
141,56,6,256369.82,33,189,21,2,0.6667,15,1,5,8200.08,71,0
141,96,6,256369.82,33,189,21,2,0.6667,15,2,5,8200.08,71,0
141,71,6,256369.82,33,189,21,2,0.6667,15,3,5,8200.08,71,1
142,86,1,16539.45,70,548,20,3,0.3333,17,1,1,15915.25,63,0
142,84,1,16539.45,70,548,20,3,0.3333,17,2,1,15915.25,63,0
142,86,1,16539.45,70,548,20,3,0.3333,17,3,1,15915.25,63,0
143,59,3,208839.83,17,218,25,1,0.2857,17.5,1,4,737.65,74,0
143,87,3,208839.83,17,218,25,1,0.2857,17.5,2,4,737.65,74,0
143,58,3,208839.83,17,218,25,1,0.2857,17.5,3,4,737.65,74,1
144,73,3,157996.25,102,433,18,0,0,0,1,1,14321.63,79,-1
145,70,5,182711.37,195,281,25,0,0.7143,16.2,1,4,1279.28,72,0
145,67,5,182711.37,195,281,25,0,0.7143,16.2,2,4,1279.28,72,0
145,77,5,182711.37,195,281,25,0,0.7143,16.2,3,4,1279.28,72,0
145,60,5,182711.37,195,281,25,0,0.7143,16.2,4,4,1279.28,72,1
146,65,2,51112.91,118,328,20,0,0,0,1,1,1670.06,71,0
146,75,2,51112.91,118,328,20,0,0,0,2,1,1670.06,71,0
146,96,2,51112.91,118,328,20,0,0,0,3,1,1670.06,71,0
146,94,2,51112.91,118,328,20,0,0,0,4,1,1670.06,71,0
147,95,6,181552.69,41,228,22,2,0.75,9.67,1,3,14294.35,60,0
147,63,6,181552.69,41,228,22,2,0.75,9.67,2,3,14294.35,60,0
147,89,6,181552.69,41,228,22,2,0.75,9.67,3,3,14294.35,60,1
148,61,3,138659.3,185,561,23,0,0,0,1,5,3292.96,77,0
148,76,3,138659.3,185,561,23,0,0,0,2,5,3292.96,77,-1
149,69,6,276347.34,57,91,26,1,0.75,14,1,5,19683.66,82,-1
150,61,1,67585.74,41,228,22,2,0.1667,13,1,3,14294.35,60,0
150,74,1,67585.74,41,228,22,2,0.1667,13,2,3,14294.35,60,0
150,56,1,67585.74,41,228,22,2,0.1667,13,3,3,14294.35,60,0
150,65,1,67585.74,41,228,22,2,0.1667,13,4,3,14294.35,60,0
151,63,4,240517.14,199,211,21,2,0.5,18.33,1,4,417.01,77,0
151,79,4,240517.14,199,211,21,2,0.5,18.33,2,4,417.01,77,0
151,76,4,240517.14,199,211,21,2,0.5,18.33,3,4,417.01,77,1
152,72,4,200362.47,122,358,17,2,0,0,1,5,24581.32,61,0
152,58,4,200362.47,122,358,17,2,0,0,2,5,24581.32,61,0
153,76,3,139601.76,144,191,20,2,0.4,24.5,1,1,29905.41,67,0
153,85,3,139601.76,144,191,20,2,0.4,24.5,2,1,29905.41,67,0
153,84,3,139601.76,144,191,20,2,0.4,24.5,3,1,29905.41,67,-1
154,65,0,0,177,491,15,3,0,0,1,2,6259.5,83,0
154,88,0,0,177,491,15,3,0,0,2,2,6259.5,83,0
155,62,5,148925.14,122,345,20,3,0,0,1,5,20991.97,66,0
155,97,5,148925.14,122,345,20,3,0,0,2,5,20991.97,66,0
155,69,5,148925.14,122,345,20,3,0,0,3,5,20991.97,66,0
155,61,5,148925.14,122,345,20,3,0,0,4,5,20991.97,66,0
155,68,5,148925.14,122,345,20,3,0,0,5,5,20991.97,66,0
156,80,4,114080.17,7,461,15,2,0.2,6,1,1,23618.78,77,0
156,93,4,114080.17,7,461,15,2,0.2,6,2,1,23618.78,77,0
156,59,4,114080.17,7,461,15,2,0.2,6,3,1,23618.78,77,-1
157,74,2,26237.56,198,375,24,1,0.3333,19,1,2,7495.03,77,0
157,98,2,26237.56,198,375,24,1,0.3333,19,2,2,7495.03,77,0
157,76,2,26237.56,198,375,24,1,0.3333,19,3,2,7495.03,77,1
158,71,3,92062.76,148,396,25,1,0.625,10.6,1,4,1485.38,84,0
158,80,3,92062.76,148,396,25,1,0.625,10.6,2,4,1485.38,84,0
158,94,3,92062.76,148,396,25,1,0.625,10.6,3,4,1485.38,84,1
159,58,4,149967.4,33,589,21,4,0.3333,13.5,1,2,5641.24,67,0
159,78,4,149967.4,33,589,21,4,0.3333,13.5,2,2,5641.24,67,0
159,91,4,149967.4,33,589,21,4,0.3333,13.5,3,2,5641.24,67,0
159,93,4,149967.4,33,589,21,4,0.3333,13.5,4,2,5641.24,67,0
160,71,3,209020.16,57,91,26,1,0.8571,18.33,1,5,19683.66,82,0
160,69,3,209020.16,57,91,26,1,0.8571,18.33,2,5,19683.66,82,1
161,69,6,214146.32,142,568,19,2,0.5,12.5,1,1,640.53,67,0
162,69,4,109610.35,59,109,21,1,0.5,21.67,1,4,587.9,61,0
162,62,4,109610.35,59,109,21,1,0.5,21.67,2,4,587.9,61,0
162,71,4,109610.35,59,109,21,1,0.5,21.67,3,4,587.9,61,1
163,83,2,107398.56,53,381,18,1,0.2857,7,1,4,1788.84,65,0
163,87,2,107398.56,53,381,18,1,0.2857,7,2,4,1788.84,65,0
163,83,2,107398.56,53,381,18,1,0.2857,7,3,4,1788.84,65,-1
164,86,2,60903.51,77,345,24,0,0.3333,9,1,3,3604.22,69,0
164,79,2,60903.51,77,345,24,0,0.3333,9,2,3,3604.22,69,0
164,92,2,60903.51,77,345,24,0,0.3333,9,3,3,3604.22,69,0
164,69,2,60903.51,77,345,24,0,0.3333,9,4,3,3604.22,69,1
165,64,1,8884.4,42,316,22,2,0.25,16,1,2,3380.86,63,0
165,93,1,8884.4,42,316,22,2,0.25,16,2,2,3380.86,63,0
165,56,1,8884.4,42,316,22,2,0.25,16,3,2,3380.86,63,0
165,58,1,8884.4,42,316,22,2,0.25,16,4,2,3380.86,63,0
165,73,1,8884.4,42,316,22,2,0.25,16,5,2,3380.86,63,0
166,60,2,53508.12,179,348,23,0,0.6667,23.5,1,4,2098.48,75,0
166,82,2,53508.12,179,348,23,0,0.6667,23.5,2,4,2098.48,75,0
166,78,2,53508.12,179,348,23,0,0.6667,23.5,3,4,2098.48,75,0
166,68,2,53508.12,179,348,23,0,0.6667,23.5,4,4,2098.48,75,1
167,67,5,189113.43,90,574,20,1,0.8333,19,1,4,448.01,68,0
167,83,5,189113.43,90,574,20,1,0.8333,19,2,4,448.01,68,0
167,79,5,189113.43,90,574,20,1,0.8333,19,3,4,448.01,68,0
167,65,5,189113.43,90,574,20,1,0.8333,19,4,4,448.01,68,1
168,84,4,101823.83,61,384,23,2,0.6667,13,1,2,5245.89,77,0
169,59,5,178620.61,36,366,21,1,0,0,1,1,5560.63,78,0
170,62,2,41458.83,101,356,18,1,0.6667,16,1,4,1429.12,66,0
170,93,2,41458.83,101,356,18,1,0.6667,16,2,4,1429.12,66,1
171,56,4,203021.82,172,276,23,0,0.5714,14.75,1,1,7271.06,71,0
171,98,4,203021.82,172,276,23,0,0.5714,14.75,2,1,7271.06,71,1
172,84,1,28785.15,104,343,22,2,0,0,1,5,22071.3,79,0
172,86,1,28785.15,104,343,22,2,0,0,2,5,22071.3,79,0
172,69,1,28785.15,104,343,22,2,0,0,3,5,22071.3,79,0
172,89,1,28785.15,104,343,22,2,0,0,4,5,22071.3,79,0
173,55,4,113933.96,72,581,20,1,0.5,11,1,5,10930.12,71,0
173,72,4,113933.96,72,581,20,1,0.5,11,2,5,10930.12,71,0
173,66,4,113933.96,72,581,20,1,0.5,11,3,5,10930.12,71,0
173,56,4,113933.96,72,581,20,1,0.5,11,4,5,10930.12,71,1
174,68,2,84508.65,36,413,21,0,0.3333,5,1,3,7390.66,80,0
174,83,2,84508.65,36,413,21,0,0.3333,5,2,3,7390.66,80,0
174,56,2,84508.65,36,413,21,0,0.3333,5,3,3,7390.66,80,0
174,90,2,84508.65,36,413,21,0,0.3333,5,4,3,7390.66,80,1
175,60,3,112335.41,88,587,18,1,0.6667,9.25,1,1,17731.38,69,0
175,71,3,112335.41,88,587,18,1,0.6667,9.25,2,1,17731.38,69,0
175,65,3,112335.41,88,587,18,1,0.6667,9.25,3,1,17731.38,69,1
176,69,2,48284.14,155,514,22,3,0.6667,20,1,1,19335.73,84,0
176,97,2,48284.14,155,514,22,3,0.6667,20,2,1,19335.73,84,1
177,56,2,158054.6,147,620,26,2,0.6,14.33,1,4,1953.8,79,0
177,61,2,158054.6,147,620,26,2,0.6,14.33,2,4,1953.8,79,1
178,75,2,115509.29,23,154,16,3,0,0,1,4,1984.75,69,0
178,80,2,115509.29,23,154,16,3,0,0,2,4,1984.75,69,0
178,56,2,115509.29,23,154,16,3,0,0,3,4,1984.75,69,0
178,69,2,115509.29,23,154,16,3,0,0,4,4,1984.75,69,0
178,70,2,115509.29,23,154,16,3,0,0,5,4,1984.75,69,0
179,58,2,25968.04,117,115,24,4,0.5,21,1,2,1420.2,80,0
179,80,2,25968.04,117,115,24,4,0.5,21,2,2,1420.2,80,-1
180,92,2,94842.64,58,338,22,1,0.4444,13,1,2,3101.86,83,0
180,57,2,94842.64,58,338,22,1,0.4444,13,2,2,3101.86,83,0
180,86,2,94842.64,58,338,22,1,0.4444,13,3,2,3101.86,83,1
181,66,3,43541.06,94,283,22,3,0.5,10,1,1,14626.87,81,1
182,60,4,92005.69,176,287,19,3,0.6667,20.5,1,3,2750.54,67,0
182,74,4,92005.69,176,287,19,3,0.6667,20.5,2,3,2750.54,67,0
182,81,4,92005.69,176,287,19,3,0.6667,20.5,3,3,2750.54,67,1
183,56,1,25705.7,36,366,21,1,1,11.67,1,1,5560.63,78,1
184,87,6,312149.26,183,601,20,0,0.3333,26,1,1,27983.74,69,0
184,71,6,312149.26,183,601,20,0,0.3333,26,2,1,27983.74,69,0
184,63,6,312149.26,183,601,20,0,0.3333,26,3,1,27983.74,69,0
184,92,6,312149.26,183,601,20,0,0.3333,26,4,1,27983.74,69,0
185,75,4,59395.44,193,377,24,0,0.5,10,1,1,19136.38,85,1
186,81,5,185436.09,148,83,17,0,0.75,13.67,1,4,1718.36,72,1
187,66,4,158170.32,88,591,23,1,0.6,17,1,3,9836.21,68,1
188,75,0,0,6,129,23,1,0.6,20.33,1,4,2227.63,70,0
188,79,0,0,6,129,23,1,0.6,20.33,2,4,2227.63,70,0
188,78,0,0,6,129,23,1,0.6,20.33,3,4,2227.63,70,1
189,80,4,128343.25,80,188,19,1,0.75,20,1,3,1947.53,66,0
189,67,4,128343.25,80,188,19,1,0.75,20,2,3,1947.53,66,0
189,62,4,128343.25,80,188,19,1,0.75,20,3,3,1947.53,66,0
189,88,4,128343.25,80,188,19,1,0.75,20,4,3,1947.53,66,1
190,61,0,0,59,292,17,1,0.5,9,1,1,743.5,63,1
191,92,2,44922.92,70,548,21,3,0.5,19,1,1,15915.25,63,-1
192,86,4,105159,8,190,18,2,0.6667,24.5,1,1,27796.05,62,0
192,80,4,105159,8,190,18,2,0.6667,24.5,2,1,27796.05,62,0
192,72,4,105159,8,190,18,2,0.6667,24.5,3,1,27796.05,62,0
192,84,4,105159,8,190,18,2,0.6667,24.5,4,1,27796.05,62,1
193,70,1,94889.42,58,189,21,1,0.5,23,1,2,6742.12,82,0
194,63,0,0,38,299,23,1,0.3333,22,1,3,8657.25,61,0
194,67,0,0,38,299,23,1,0.3333,22,2,3,8657.25,61,0
195,61,2,176876.45,77,615,14,0,0.2,14,1,4,905.23,82,0
195,61,2,176876.45,77,615,14,0,0.2,14,2,4,905.23,82,0
195,56,2,176876.45,77,615,14,0,0.2,14,3,4,905.23,82,0
195,90,2,176876.45,77,615,14,0,0.2,14,4,4,905.23,82,0
196,68,2,94842.64,4,284,24,1,0.4444,13,1,1,27592.54,65,0
196,84,2,94842.64,4,284,24,1,0.4444,13,2,1,27592.54,65,0
196,92,2,94842.64,4,284,24,1,0.4444,13,3,1,27592.54,65,0
196,69,2,94842.64,4,284,24,1,0.4444,13,4,1,27592.54,65,1
197,61,4,228918.52,167,220,29,1,1,25,1,1,28588.97,75,0
197,78,4,228918.52,167,220,29,1,1,25,2,1,28588.97,75,1
198,85,3,157996.25,119,291,23,1,0,0,1,5,6806.52,71,0
198,58,3,157996.25,119,291,23,1,0,0,2,5,6806.52,71,0
199,91,6,301723.65,119,381,14,0,0.3333,18.5,1,5,18569.03,74,0
199,84,6,301723.65,119,381,14,0,0.3333,18.5,2,5,18569.03,74,0
199,82,6,301723.65,119,381,14,0,0.3333,18.5,3,5,18569.03,74,0
199,71,6,301723.65,119,381,14,0,0.3333,18.5,4,5,18569.03,74,1
200,74,1,3407.91,34,216,21,0,0.6667,21.5,1,2,3878.77,78,0
200,81,1,3407.91,34,216,21,0,0.6667,21.5,2,2,3878.77,78,0
200,75,1,3407.91,34,216,21,0,0.6667,21.5,3,2,3878.77,78,0
200,82,1,3407.91,34,216,21,0,0.6667,21.5,4,2,3878.77,78,1
201,71,7,157056.52,192,297,27,2,0.5,20.5,1,5,23819.25,82,0
202,97,6,237880.59,81,229,23,4,0,0,1,4,981.55,63,0
202,77,6,237880.59,81,229,23,4,0,0,2,4,981.55,63,-1
203,77,1,5343.14,33,189,21,2,0.25,5,1,5,8200.08,71,0
203,74,1,5343.14,33,189,21,2,0.25,5,2,5,8200.08,71,0
203,60,1,5343.14,33,189,21,2,0.25,5,3,5,8200.08,71,1
204,85,3,92657.45,14,100,16,3,0.3333,22,1,4,573.82,78,0
204,81,3,92657.45,14,100,16,3,0.3333,22,2,4,573.82,78,0
205,62,5,189113.43,188,412,20,1,0.8333,19,1,1,25449.92,61,0
205,75,5,189113.43,188,412,20,1,0.8333,19,2,1,25449.92,61,0
205,74,5,189113.43,188,412,20,1,0.8333,19,3,1,25449.92,61,0
205,92,5,189113.43,188,412,20,1,0.8333,19,4,1,25449.92,61,1
206,56,5,273298.77,30,174,21,1,0.4444,15.75,1,5,24719.75,84,-1
207,66,6,95190.32,95,144,28,1,0.25,8,1,1,18366.57,71,0
207,69,6,95190.32,95,144,28,1,0.25,8,2,1,18366.57,71,0
207,73,6,95190.32,95,144,28,1,0.25,8,3,1,18366.57,71,1
208,94,3,91272.16,15,518,19,1,0,0,1,5,9277.84,61,0
208,66,3,91272.16,15,518,19,1,0,0,2,5,9277.84,61,0
208,73,3,91272.16,15,518,19,1,0,0,3,5,9277.84,61,0
208,82,3,91272.16,15,518,19,1,0,0,4,5,9277.84,61,0
208,81,3,91272.16,15,518,19,1,0,0,5,5,9277.84,61,0
209,66,0,0,26,522,22,3,0.3333,18,1,1,12513.55,79,0
209,60,0,0,26,522,22,3,0.3333,18,2,1,12513.55,79,1
210,65,4,139774.67,181,447,20,1,0.5,9,1,5,22764.29,83,0
211,57,4,251895.68,87,601,22,1,0.6,19.67,1,5,639.6,83,0
211,92,4,251895.68,87,601,22,1,0.6,19.67,2,5,639.6,83,0
211,63,4,251895.68,87,601,22,1,0.6,19.67,3,5,639.6,83,0
211,92,4,251895.68,87,601,22,1,0.6,19.67,4,5,639.6,83,1
212,95,6,204235.07,124,151,24,2,0.5,13,1,2,6213.62,68,0
212,70,6,204235.07,124,151,24,2,0.5,13,2,2,6213.62,68,0
212,73,6,204235.07,124,151,24,2,0.5,13,3,2,6213.62,68,0
213,93,6,214146.32,184,429,21,0,0.5,12.5,1,3,7847.15,72,0
213,72,6,214146.32,184,429,21,0,0.5,12.5,2,3,7847.15,72,0
213,86,6,214146.32,184,429,21,0,0.5,12.5,3,3,7847.15,72,0
213,92,6,214146.32,184,429,21,0,0.5,12.5,4,3,7847.15,72,0
214,88,3,30493.85,57,175,28,0,0.5,14.33,1,3,6047.38,68,1
215,82,3,206596.4,150,76,20,1,0,0,1,5,5565.19,81,0
215,98,3,206596.4,150,76,20,1,0,0,2,5,5565.19,81,0
215,56,3,206596.4,150,76,20,1,0,0,3,5,5565.19,81,-1
216,68,3,158101.39,133,196,28,0,0.5,18.5,1,3,4754.54,84,0
216,69,3,158101.39,133,196,28,0,0.5,18.5,2,3,4754.54,84,0
216,78,3,158101.39,133,196,28,0,0.5,18.5,3,3,4754.54,84,0
216,97,3,158101.39,133,196,28,0,0.5,18.5,4,3,4754.54,84,0
217,95,1,10765.03,165,399,9,0,0.75,15,1,5,20189.55,82,0
217,80,1,10765.03,165,399,9,0,0.75,15,2,5,20189.55,82,0
217,70,1,10765.03,165,399,9,0,0.75,15,3,5,20189.55,82,0
217,86,1,10765.03,165,399,9,0,0.75,15,4,5,20189.55,82,1
218,98,1,56974.95,128,607,27,3,0.75,20.67,1,3,13508.62,62,0
218,86,1,56974.95,128,607,27,3,0.75,20.67,2,3,13508.62,62,0
218,90,1,56974.95,128,607,27,3,0.75,20.67,3,3,13508.62,62,0
219,65,6,204235.07,88,89,23,2,0.5,13,1,4,2431.85,81,0
219,57,6,204235.07,88,89,23,2,0.5,13,2,4,2431.85,81,0
219,97,6,204235.07,88,89,23,2,0.5,13,3,4,2431.85,81,0
219,86,6,204235.07,88,89,23,2,0.5,13,4,4,2431.85,81,1
220,90,1,9319.33,119,291,23,1,0.6667,16,1,5,6806.52,71,0
220,70,1,9319.33,119,291,23,1,0.6667,16,2,5,6806.52,71,0
220,82,1,9319.33,119,291,23,1,0.6667,16,3,5,6806.52,71,1
221,70,3,118581.58,55,508,18,1,0.6,13,1,5,14051.07,68,0
221,92,3,118581.58,55,508,18,1,0.6,13,2,5,14051.07,68,0
221,57,3,118581.58,55,508,18,1,0.6,13,3,5,14051.07,68,-1
222,75,3,123674.52,192,297,27,2,1,17.33,1,5,23819.25,82,0
222,98,3,123674.52,192,297,27,2,1,17.33,2,5,23819.25,82,1
223,84,2,68111.65,80,206,22,5,0.6667,22.5,1,2,5652.6,63,0
223,96,2,68111.65,80,206,22,5,0.6667,22.5,2,2,5652.6,63,-1
224,63,2,44446.16,147,620,26,2,0.5,20,1,4,1953.8,79,1
225,94,2,44017.43,156,555,21,1,0.25,19,1,2,1945.39,80,0
225,65,2,44017.43,156,555,21,1,0.25,19,2,2,1945.39,80,0
225,66,2,44017.43,156,555,21,1,0.25,19,3,2,1945.39,80,0
226,86,2,15199.48,135,535,20,1,1,19,1,1,23855.93,75,1
227,72,3,90557.42,100,74,19,0,0.8,21,1,5,15315.4,72,0
227,91,3,90557.42,100,74,19,0,0.8,21,2,5,15315.4,72,0
227,63,3,90557.42,100,74,19,0,0.8,21,3,5,15315.4,72,0
227,93,3,90557.42,100,74,19,0,0.8,21,4,5,15315.4,72,1
228,81,4,281470.44,74,363,16,1,0.5,13.5,1,4,1291.03,65,0
228,86,4,281470.44,74,363,16,1,0.5,13.5,2,4,1291.03,65,0
228,97,4,281470.44,74,363,16,1,0.5,13.5,3,4,1291.03,65,1
229,55,2,42100.34,132,589,24,3,0.25,5,1,2,5983.93,65,0
229,70,2,42100.34,132,589,24,3,0.25,5,2,2,5983.93,65,0
229,87,2,42100.34,132,589,24,3,0.25,5,3,2,5983.93,65,1
230,74,3,45392.49,74,392,23,0,0.5,26,1,2,7822.03,67,0
230,93,3,45392.49,74,392,23,0,0.5,26,2,2,7822.03,67,0
230,83,3,45392.49,74,392,23,0,0.5,26,3,2,7822.03,67,0
230,60,3,45392.49,74,392,23,0,0.5,26,4,2,7822.03,67,1
231,83,5,112036.59,162,200,18,3,0.8,17.25,1,2,3705.3,70,0
231,79,5,112036.59,162,200,18,3,0.8,17.25,2,2,3705.3,70,0
231,81,5,112036.59,162,200,18,3,0.8,17.25,3,2,3705.3,70,1
232,73,1,74942.98,102,433,18,0,0.5,23,1,1,14321.63,79,0
232,70,1,74942.98,102,433,18,0,0.5,23,2,1,14321.63,79,0
232,57,1,74942.98,102,433,18,0,0.5,23,3,1,14321.63,79,1
233,97,2,47266.02,65,168,21,0,0.25,18,1,2,607.43,73,0
233,83,2,47266.02,65,168,21,0,0.25,18,2,2,607.43,73,0
233,63,2,47266.02,65,168,21,0,0.25,18,3,2,607.43,73,0
234,80,3,43541.06,82,611,23,2,0.5,10,1,4,111.74,64,0
234,69,3,43541.06,82,611,23,2,0.5,10,2,4,111.74,64,1
235,58,1,122418.65,188,412,20,1,0.5,18,1,1,25449.92,61,0
235,90,1,122418.65,188,412,20,1,0.5,18,2,1,25449.92,61,1
236,80,3,30493.85,181,447,20,1,0.5,14.33,1,5,22764.29,83,1
237,67,2,25598.41,148,318,22,2,0.4286,18.67,1,2,2805.03,82,-1
238,59,6,85196.66,58,518,14,0,0.6667,15.5,1,1,20693.69,81,0
238,61,6,85196.66,58,518,14,0,0.6667,15.5,2,1,20693.69,81,1
239,94,4,246599.72,184,248,15,1,0.8,12,1,5,3300.57,84,1
240,91,4,203021.82,89,481,15,2,0.5714,14.75,1,4,2030.28,73,0
241,85,3,78489.67,32,131,25,1,0.6667,13.5,1,3,4902.81,72,0
241,55,3,78489.67,32,131,25,1,0.6667,13.5,2,3,4902.81,72,0
241,80,3,78489.67,32,131,25,1,0.6667,13.5,3,3,4902.81,72,-1
242,94,2,15291.28,14,250,14,3,0.3333,18.5,1,1,15808.7,68,0
243,85,2,51747.38,191,152,16,1,0.5,24.5,1,1,11998.01,68,0
243,63,2,51747.38,191,152,16,1,0.5,24.5,2,1,11998.01,68,1
244,95,1,6700.44,90,209,24,1,0.5,13,1,4,716.11,65,1
245,71,7,270307.69,118,125,28,3,0.5,15.5,1,3,11358.87,72,-1
246,59,4,51831.65,81,458,22,2,0.4,26,1,3,9175.48,84,-1
247,98,3,117390.4,145,575,17,1,0.5556,14,1,1,26184.24,83,0
247,56,3,117390.4,145,575,17,1,0.5556,14,2,1,26184.24,83,0
247,80,3,117390.4,145,575,17,1,0.5556,14,3,1,26184.24,83,0
247,86,3,117390.4,145,575,17,1,0.5556,14,4,1,26184.24,83,1
248,87,1,77909.85,113,340,28,2,0.6667,15,1,5,16937.08,68,0
248,84,1,77909.85,113,340,28,2,0.6667,15,2,5,16937.08,68,1
249,67,3,117390.4,34,236,16,1,0.5556,14,1,3,5662.55,77,0
249,64,3,117390.4,34,236,16,1,0.5556,14,2,3,5662.55,77,0
249,57,3,117390.4,34,236,16,1,0.5556,14,3,3,5662.55,77,0
249,87,3,117390.4,34,236,16,1,0.5556,14,4,3,5662.55,77,1
250,97,3,131346.94,71,294,18,2,0,0,1,3,11517.45,83,0
251,89,2,64912.58,61,384,23,2,0.4,19.5,1,2,5245.89,77,0
251,80,2,64912.58,61,384,23,2,0.4,19.5,2,2,5245.89,77,1
252,91,6,345348.75,17,218,25,1,1,23,1,4,737.65,74,0
252,78,6,345348.75,17,218,25,1,1,23,2,4,737.65,74,1
253,60,3,54687.6,108,86,14,0,0.6667,16.5,1,5,13408.02,73,0
253,86,3,54687.6,108,86,14,0,0.6667,16.5,2,5,13408.02,73,0
254,80,2,52802.77,161,579,21,0,0.75,22,1,2,2650.23,60,0
254,68,2,52802.77,161,579,21,0,0.75,22,2,2,2650.23,60,0
254,73,2,52802.77,161,579,21,0,0.75,22,3,2,2650.23,60,1
255,62,6,192561.99,27,491,17,1,0.3333,25,1,1,7024.98,67,0
255,61,6,192561.99,27,491,17,1,0.3333,25,2,1,7024.98,67,0
255,81,6,192561.99,27,491,17,1,0.3333,25,3,1,7024.98,67,0
256,80,3,79742.73,53,381,18,1,0,0,1,4,1788.84,65,0
256,55,3,79742.73,53,381,18,1,0,0,2,4,1788.84,65,-1
257,78,3,146834.17,53,576,22,1,0.5,23,1,3,8925.73,65,0
257,93,3,146834.17,53,576,22,1,0.5,23,2,3,8925.73,65,1
258,90,4,142527.97,87,559,22,0,0.5,25,1,3,6497.79,63,0
258,62,4,142527.97,87,559,22,0,0.5,25,2,3,6497.79,63,0
258,93,4,142527.97,87,559,22,0,0.5,25,3,3,6497.79,63,0
259,82,1,46623.24,95,373,23,1,0.25,26,1,4,2189.74,63,0
259,72,1,46623.24,95,373,23,1,0.25,26,2,4,2189.74,63,0
259,83,1,46623.24,95,373,23,1,0.25,26,3,4,2189.74,63,1
260,63,3,85930.22,176,287,19,3,0.5,12,1,3,2750.54,67,0
260,73,3,85930.22,176,287,19,3,0.5,12,2,3,2750.54,67,0
260,63,3,85930.22,176,287,19,3,0.5,12,3,3,2750.54,67,0
260,80,3,85930.22,176,287,19,3,0.5,12,4,3,2750.54,67,0
261,91,1,85284.02,194,560,19,1,0.5,20,1,5,7429.62,64,1
262,89,1,12659,114,549,18,0,0.4,16,1,1,3887.82,79,0
262,64,1,12659,114,549,18,0,0.4,16,2,1,3887.82,79,1
263,76,2,28167.05,27,264,15,1,0.6667,15,1,2,5223.96,65,0
263,77,2,28167.05,27,264,15,1,0.6667,15,2,2,5223.96,65,0
263,75,2,28167.05,27,264,15,1,0.6667,15,3,2,5223.96,65,0
263,76,2,28167.05,27,264,15,1,0.6667,15,4,2,5223.96,65,1
264,82,3,85844.15,185,351,18,1,0.5,11.8,1,2,2971.42,85,0
264,69,3,85844.15,185,351,18,1,0.5,11.8,2,2,2971.42,85,0
264,78,3,85844.15,185,351,18,1,0.5,11.8,3,2,2971.42,85,0
264,66,3,85844.15,185,351,18,1,0.5,11.8,4,2,2971.42,85,0
264,98,3,85844.15,185,351,18,1,0.5,11.8,5,2,2971.42,85,0
265,76,4,108079.38,30,449,27,1,0.5,18.33,1,1,4933.71,63,0
265,93,4,108079.38,30,449,27,1,0.5,18.33,2,1,4933.71,63,1
266,67,4,184550.13,66,498,14,3,0,0,1,3,4859.82,65,0
266,88,4,184550.13,66,498,14,3,0,0,2,3,4859.82,65,0
266,95,4,184550.13,66,498,14,3,0,0,3,3,4859.82,65,0
266,55,4,184550.13,66,498,14,3,0,0,4,3,4859.82,65,0
266,76,4,184550.13,66,498,14,3,0,0,5,3,4859.82,65,0
267,57,5,164805.44,14,119,28,2,0.5,11.5,1,2,6119.31,70,0
267,79,5,164805.44,14,119,28,2,0.5,11.5,2,2,6119.31,70,-1
